issuer_cik,ticker,accession,filing_date,trans_date,owner_cik,role,shares,price,value
49196,HBAN,0001225208-16-025263,2016-02-01,2016-02-01,0001213991,officer,15100.0,8.59,129709.0
804328,QCOM,0001234452-16-000354,2016-02-01,2016-01-29,0001656712,officer,2500.0,44.76,111900.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,200.0,22.58,4516.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,25721.0,22.7,583866.7
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,3200.0,22.6,72320.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,3524.0,22.61,79677.64
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,100.0,22.62,2262.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,800.0,22.62,18096.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,500.0,22.63,11315.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,3528.0,22.63,79838.64
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,1100.0,22.64,24904.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,2022.0,22.64,45778.08
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,900.0,22.65,20385.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,100.0,22.66,2266.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,3031.0,22.66,68682.46
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,100.0,22.67,2267.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,1300.0,22.67,29471.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,100.0,22.68,2268.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,1500.0,22.68,34020.0
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,1174.0,22.69,26638.06
109380,ZION,0000109380-16-000315,2016-02-01,2016-01-29,0001182870,officer,1100.0,22.59,24849.0
350698,AN,0000350698-16-000274,2016-02-02,2016-01-29,0001381037,director,4500.0,43.03,193635.0
40545,GE,0001231205-16-000110,2016-02-02,2016-02-01,0001614732,officer,30612.0,29.0,887748.0
1506307,KMI,0001584746-16-000036,2016-02-02,2016-02-01,0001572979,officer,1500.0,15.32,22980.0
1506307,KMI,0001584746-16-000036,2016-02-02,2016-02-01,0001572979,officer,1500.0,15.32,22980.0
822416,PHM,0001127602-16-039173,2016-02-02,2016-02-01,0001219691,director,2990.0,16.66,49813.4
822416,PHM,0001127602-16-039173,2016-02-02,2016-02-02,0001219691,director,3050.0,16.4,50020.0
101829,RTX,0001225208-16-025502,2016-02-02,2016-02-02,0001347950,director,12000.0,86.2,1034400.0
1137789,STX,0001628280-16-010662,2016-02-02,2016-02-02,0001336507,officer,5000.0,29.1,145500.0
1137789,STX,0001628280-16-010661,2016-02-02,2016-02-02,0001248260,officer,25000.0,28.36,709000.0
1137789,STX,0001628280-16-010661,2016-02-02,2016-02-02,0001248260,officer,175000.0,30.43,5325250.0
1067701,URI,0001104659-16-093317,2016-02-02,2016-01-29,0001360076,director,1000.0,48.37,48370.0
1067701,URI,0001104659-16-093316,2016-02-02,2016-01-29,0001144055,director,4500.0,46.86,210870.0
820027,AMP,0001179110-16-018393,2016-02-03,2016-02-01,0001195078,director,2000.0,89.52,179040.0
1047862,ED,0001047862-16-000215,2016-02-03,2016-01-31,0001286156,officer,34.59,66.92,2314.76
1047862,ED,0001047862-16-000214,2016-02-03,2016-01-31,0001358393,officer,33.21,66.92,2222.41
1047862,ED,0001047862-16-000213,2016-02-03,2016-01-31,0001564677,officer,34.6,66.92,2315.43
1047862,ED,0001047862-16-000212,2016-02-03,2016-01-31,0001463822,officer,33.21,66.92,2222.41
1047862,ED,0001047862-16-000211,2016-02-03,2016-01-31,0001466373,officer,29.89,66.92,2000.24
1047862,ED,0001047862-16-000210,2016-02-03,2016-01-31,0001423302,officer,31.06,66.92,2078.54
1047862,ED,0001047862-16-000209,2016-02-03,2016-01-31,0001592315,officer,34.6,66.92,2315.43
1047862,ED,0001047862-16-000208,2016-02-03,2016-01-31,0001286157,officer,8.3,66.92,555.44
59478,LLY,0000059478-16-000314,2016-02-03,2016-02-01,0001173275,director,3170.0,78.62,249225.4
927653,MCK,0001443873-16-000037,2016-02-03,2016-02-02,0001158584,director,1000.0,156.21,156210.0
80661,PGR,0001127602-16-039251,2016-02-03,2016-02-01,0001638780,officer,50000.0,30.28,1514000.0
1336917,UAA,0001246360-16-004341,2016-02-03,2016-02-01,0001157619,director,2000.0,83.68,167360.0
4281,AA,0000004281-16-000095,2016-02-04,2016-02-04,0001207217,director,2667.0,8.27,22056.09
4281,AA,0000004281-16-000094,2016-02-04,2016-02-04,0001066630,director,2662.0,8.27,22014.74
4281,AA,0000004281-16-000093,2016-02-04,2016-02-02,0001038253,director,50000.0,6.93,346500.0
37996,F,0001209191-16-095719,2016-02-04,2016-02-03,0001209281,director,2700.0,11.17,30159.0
37996,F,0001209191-16-095719,2016-02-04,2016-02-03,0001209281,director,3300.0,11.17,36861.0
19617,JPM,0001225208-16-025652,2016-02-04,2016-02-04,0001185064,director,12.0,57.36,688.32
19617,JPM,0001225208-16-025652,2016-02-04,2016-02-04,0001185064,director,1.0,57.36,57.36
19617,JPM,0001225208-16-025652,2016-02-04,2016-02-04,0001185064,director,67.0,58.39,3912.13
19617,JPM,0001225208-16-025652,2016-02-04,2016-02-04,0001185064,director,1.0,58.4,58.4
91576,KEY,0001294671-16-000112,2016-02-04,2016-02-02,0001613813,director,6000.0,10.78,64680.0
721683,TSS,0000721683-16-000209,2016-02-04,2016-02-03,0001075285,director,3000.0,38.8,116400.0
1067701,URI,0001104659-16-094029,2016-02-04,2016-02-03,0001142318,director,2200.0,46.9,103180.0
7084,ADM,0001225208-16-025707,2016-02-05,2016-02-05,0001607163,director,1000.0,34.35,34350.0
91576,KEY,0001294671-16-000115,2016-02-05,2016-02-04,0001496583,director,7000.0,10.75,75250.0
91576,KEY,0001294671-16-000114,2016-02-05,2016-02-01,0001183208,director,10000.0,11.07,110700.0
1593538,NAVI,0001127602-16-040104,2016-02-08,2016-02-04,0001451729,officer,3800.0,9.39,35682.0
109380,ZION,0000109380-16-000319,2016-02-08,2016-02-08,0001184842,director,100000.0,21.81,2181000.0
4447,HES,0001209191-16-096815,2016-02-09,2016-02-05,0001312074,director,5128.0,39.0,199992.0
4447,HES,0001209191-16-096803,2016-02-09,2016-02-05,0001195422,director,2564.0,39.0,99996.0
4447,HES,0001209191-16-096786,2016-02-09,2016-02-05,0001464559,director,1282.0,39.0,49998.0
4447,HES,0001209191-16-096761,2016-02-09,2016-02-05,0001087997,officer,51282.0,39.0,1999998.0
1567892,MNK,0001445064-16-000201,2016-02-09,2016-02-08,0001400564,officer,800.0,66.37,53096.0
1138118,CBRE,0001418812-16-000093,2016-02-10,2016-02-08,0001464912,director,350000.0,23.12,8092000.0
1138118,CBRE,0001418812-16-000093,2016-02-10,2016-02-09,0001464912,director,200000.0,23.29,4658000.0
1138118,CBRE,0001418812-16-000093,2016-02-10,2016-02-09,0001464912,director,250000.0,23.32,5830000.0
1138118,CBRE,0001418812-16-000093,2016-02-10,2016-02-10,0001464912,director,150000.0,23.55,3532500.0
1138118,CBRE,0001418812-16-000093,2016-02-10,2016-02-10,0001464912,director,28800.0,23.94,689472.0
759944,CFG,0000759944-16-000094,2016-02-10,2016-02-10,0001614234,officer,2400.0,19.4,46560.0
49196,HBAN,0001225208-16-025960,2016-02-10,2016-02-10,0001220191,director,7600.0,8.53,64828.0
49196,HBAN,0001225208-16-025960,2016-02-10,2016-02-10,0001220191,director,7500.0,8.49,63675.0
49196,HBAN,0001225208-16-025960,2016-02-10,2016-02-10,0001220191,director,9700.0,8.53,82741.0
91576,KEY,0001294671-16-000116,2016-02-10,2016-02-08,0001328270,director,10000.0,10.6,106000.0
59558,LNC,0001214659-16-009426,2016-02-10,2016-02-09,0001189132,director,7100.0,33.2,235720.0
59558,LNC,0001214659-16-009426,2016-02-10,2016-02-09,0001189132,director,400.0,33.19,13276.0
1567892,MNK,0001445064-16-000203,2016-02-10,2016-02-09,0001578368,officer,1300.0,63.0,81900.0
1593538,NAVI,0001127602-16-040478,2016-02-10,2016-02-09,0001109264,officer,40000.0,8.49,339600.0
1593538,NAVI,0001127602-16-040478,2016-02-10,2016-02-08,0001109264,officer,40000.0,9.09,363600.0
713676,PNC,0001209191-16-097167,2016-02-10,2016-02-08,0001234998,director,500.0,81.0,40500.0
1361658,WYN,0001437749-16-025070,2016-02-10,2016-02-09,0001128483,director,1600.0,63.77,102032.0
1361658,WYN,0001437749-16-025069,2016-02-10,2016-02-10,0001366781,officer,10000.0,64.91,649100.0
1361658,WYN,0001437749-16-025068,2016-02-10,2016-02-10,0001028284,officer,25000.0,64.44,1611000.0
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-08,0000904396,officer,13887.0,59.23,822527.01
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-09,0000904396,officer,10761.0,56.98,613161.78
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-09,0000904396,officer,18958.0,58.98,1118142.84
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-09,0000904396,officer,6268.0,59.77,374638.36
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-08,0000904396,officer,74736.0,58.57,4377287.52
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-08,0000904396,officer,105267.0,57.67,6070747.89
1174922,WYNN,0001174922-16-000133,2016-02-10,2016-02-09,0000904396,officer,28646.0,58.19,1666910.74
4281,AA,0000004281-16-000102,2016-02-11,2016-02-09,0001136562,director,30000.0,7.67,230100.0
831001,C,0001209191-16-097539,2016-02-11,2016-02-09,0001321140,officer,13000.0,37.62,489060.0
765880,DOC,0001179110-16-018989,2016-02-11,2016-02-11,0001164495,officer,25000.0,25.39,634750.0
765880,DOC,0001179110-16-018932,2016-02-11,2016-02-10,0001410715,officer,10000.0,27.47,274700.0
19617,JPM,0001225208-16-026145,2016-02-11,2016-02-11,0001195345,officer,45000.0,53.3,2398500.0
19617,JPM,0001225208-16-026145,2016-02-11,2016-02-11,0001195345,officer,330000.0,53.14,17536200.0
19617,JPM,0001225208-16-026145,2016-02-11,2016-02-11,0001195345,officer,40000.0,53.13,2125200.0
19617,JPM,0001225208-16-026145,2016-02-11,2016-02-11,0001195345,officer,85000.0,53.3,4530500.0
1567892,MNK,0001445064-16-000205,2016-02-11,2016-02-10,0001400564,officer,600.0,62.61,37566.0
1567892,MNK,0001445064-16-000205,2016-02-11,2016-02-10,0001400564,officer,700.0,62.55,43785.0
717423,MUR,0001127602-16-040736,2016-02-11,2016-02-11,0001191641,director,15000.0,15.5,232500.0
717423,MUR,0001127602-16-040636,2016-02-11,2016-02-11,0001239248,director,10000.0,15.5,155000.0
750556,STI,0000750556-16-000216,2016-02-11,2016-02-09,0001518495,officer,200.0,31.8,6360.0
750556,STI,0000750556-16-000212,2016-02-11,2016-02-10,0001212424,director,3000.0,0.0,0.0
1579241,ALLE,0001127602-16-040949,2016-02-12,2016-02-12,0001210484,director,22.0,57.89,1273.58
1521332,APTV,0001209191-16-097753,2016-02-12,2016-02-11,0001248750,officer,13202.0,59.43,784594.86
1521332,APTV,0001209191-16-097753,2016-02-12,2016-02-11,0001248750,officer,3798.0,58.01,220321.98
831001,C,0001209191-16-098016,2016-02-12,2016-02-11,0001433837,officer,1000.0,912.5,912500.0
831001,C,0001209191-16-098012,2016-02-12,2016-02-11,0001433990,officer,4170.0,24.08,100413.6
831001,C,0001209191-16-098012,2016-02-12,2016-02-11,0001433990,officer,5700.0,35.04,199728.0
765880,DOC,0001179110-16-019045,2016-02-12,2016-02-11,0001664078,officer,200.0,26.01,5202.0
765880,DOC,0001179110-16-019045,2016-02-12,2016-02-10,0001664078,officer,800.0,27.22,21776.0
765880,DOC,0001179110-16-019044,2016-02-12,2016-02-11,0001635724,officer,3822.0,26.12,99830.64
815556,FAST,0001179110-16-019137,2016-02-12,2016-02-08,0001256632,director,1800.0,44.04,79272.0
815556,FAST,0001179110-16-019137,2016-02-12,2016-02-08,0001256632,director,700.0,44.04,30828.0
1136893,FIS,0001127602-16-040970,2016-02-12,2016-02-12,0001041975,director,1500.0,57.1,85650.0
1308161,FOX,0001209191-16-098268,2016-02-12,2016-02-11,0001194696,director,43000.0,24.5,1053500.0
63908,MCD,0001123292-16-001707,2016-02-12,2016-02-10,0001401333,director,2130.0,117.7,250701.0
812074,OI,0001225208-16-026303,2016-02-12,2016-02-11,0001107468,director,5000.0,13.24,66200.0
750556,STI,0000750556-16-000227,2016-02-12,2016-02-12,0001226012,director,3000.0,33.2,99600.0
4977,AFL,0000004977-16-000231,2016-02-16,2016-02-12,0001639880,director,500.0,56.63,28315.0
70858,BAC,0001127602-16-041526,2016-02-16,2016-02-16,0001166100,director,75000.0,12.32,924000.0
885725,BSX,0001225208-16-026530,2016-02-16,2016-02-12,0001400563,director,30000.0,16.49,494700.0
1138118,CBRE,0001418812-16-000099,2016-02-16,2016-02-11,0001351069,director,200000.0,23.67,4734000.0
1138118,CBRE,0001418812-16-000099,2016-02-16,2016-02-12,0001351069,director,75700.0,23.94,1812258.0
1138118,CBRE,0001418812-16-000099,2016-02-16,2016-02-11,0001351069,director,200000.0,23.59,4718000.0
1138118,CBRE,0001418812-16-000099,2016-02-16,2016-02-11,0001351069,director,150000.0,23.56,3534000.0
765880,DOC,0001179110-16-019181,2016-02-16,2016-02-11,0001664073,officer,1000.0,25.74,25740.0
765880,DOC,0001179110-16-019180,2016-02-16,2016-02-12,0001455212,officer,500.0,26.1,13050.0
1047862,ED,0001047862-16-000220,2016-02-16,2016-02-16,0001564677,officer,29.0,70.7,2050.3
52988,J,0001209191-16-098549,2016-02-16,2016-02-12,0001215135,director,2800.0,36.02,100856.0
1567892,MNK,0001445064-16-000207,2016-02-16,2016-02-12,0001400564,officer,600.0,59.66,35796.0
1285785,MOS,0001243786-16-000206,2016-02-16,2016-02-16,0001608229,director,775.0,23.05,17863.75
814453,NWL,0000814453-16-000170,2016-02-16,2016-02-16,0001188711,director,5670.0,35.28,200037.6
1105705,TWX,0001127602-16-041487,2016-02-16,2016-02-12,0001185943,director,4825.0,62.19,300066.75
1086222,AKAM,0001086222-16-000237,2016-02-17,2016-02-16,0001106232,officer,96521.0,51.79,4998822.59
18230,CAT,0000018230-16-000414,2016-02-17,2016-02-12,0001608229,officer,2600.0,62.2,161720.0
18230,CAT,0000018230-16-000414,2016-02-17,2016-02-12,0001608229,officer,900.0,62.2,55980.0
765880,DOC,0001179110-16-019405,2016-02-17,2016-02-12,0001664076,officer,400.0,26.24,10496.0
277135,GWW,0001209191-16-099351,2016-02-17,2016-02-17,0001400395,director,300.0,216.61,64983.0
277135,GWW,0001209191-16-099351,2016-02-17,2016-02-17,0001400395,director,100.0,216.52,21652.0
1103982,MDLZ,0001209191-16-099175,2016-02-17,2016-02-17,0001191527,director,5430.0,39.37,213779.1
1285785,MOS,0001243786-16-000210,2016-02-17,2016-02-16,0001421920,director,3000.0,23.57,70710.0
1285785,MOS,0001243786-16-000209,2016-02-17,2016-02-16,0001588386,director,10000.0,23.35,233500.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,1000.0,39.93,39930.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,1000.0,39.8,39800.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,500.0,40.25,20125.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,500.0,40.15,20075.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,1000.0,40.33,40330.0
73309,NUE,0001127602-16-041683,2016-02-17,2016-02-16,0001248040,director,1000.0,40.42,40420.0
1137774,PRU,0001127602-16-041731,2016-02-17,2016-02-16,0001205002,director,7400.0,62.56,462944.0
1281761,RF,0001225208-16-026773,2016-02-17,2016-02-12,0001187925,director,20000.0,7.55,151000.0
1281761,RF,0001225208-16-026772,2016-02-17,2016-02-12,0001187463,director,13000.0,7.62,99060.0
1067701,URI,0001104659-16-097818,2016-02-17,2016-02-16,0001411764,director,1190.0,47.43,56441.7
29905,DOV,0001209306-16-000003,2016-02-18,2016-02-17,0001209306,director,4000.0,61.8,247200.0
1285785,MOS,0001243786-16-000212,2016-02-18,2016-02-18,0001617016,officer,1000.0,25.35,25350.0
91440,SNA,0001127602-16-042279,2016-02-18,2016-02-18,0001193795,director,1500.0,144.88,217320.0
1365135,WU,0001225208-16-027026,2016-02-18,2016-02-16,0001572964,officer,300.0,17.84,5352.0
1361658,WYN,0001437749-16-025668,2016-02-18,2016-02-17,0001626087,officer,1000.0,69.39,69390.0
1390777,BNY,0001209191-16-100590,2016-02-19,2016-02-17,0001257864,director,891190.0,35.1,31280769.0
1138118,CBRE,0001225208-16-027125,2016-02-19,2016-02-17,0001335450,director,29000.0,25.42,737180.0
49196,HBAN,0001225208-16-027063,2016-02-19,2016-02-19,0001139942,director,12276.0,8.49,104223.24
49196,HBAN,0001225208-16-027063,2016-02-19,2016-02-19,0001139942,director,7724.0,8.51,65731.24
66740,MMM,0001127602-16-042354,2016-02-19,2016-02-19,0001250570,director,1000.0,156.63,156630.0
1285785,MOS,0001243786-16-000216,2016-02-19,2016-02-19,0001236005,director,1000.0,24.57,24570.0
1285785,MOS,0001243786-16-000216,2016-02-19,2016-02-17,0001236005,director,2000.0,24.97,49940.0
1285785,MOS,0001243786-16-000215,2016-02-19,2016-02-18,0001105475,director,4000.0,25.21,100840.0
106640,WHR,0001440622-16-000002,2016-02-19,2016-02-17,0001440622,director,1000.0,139.62,139620.0
70858,BAC,0001127602-16-042677,2016-02-22,2016-02-22,0001618734,officer,30000.0,12.43,372900.0
1130713,BBBY,0001179110-16-019717,2016-02-22,2016-02-18,0001403544,director,15000.0,14.45,216750.0
91576,KEY,0001294671-16-000143,2016-02-22,2016-02-18,0001185158,director,8300.0,10.63,88229.0
91576,KEY,0001294671-16-000142,2016-02-22,2016-02-18,0001203997,director,10000.0,10.62,106200.0
812074,OI,0001225208-16-027379,2016-02-22,2016-02-18,0001477291,officer,10000.0,14.17,141700.0
1551182,ETN,0001209191-16-101160,2016-02-23,2016-02-22,0001543392,officer,810.0,57.5,46575.0
1126328,PFG,0001126328-16-000386,2016-02-23,2016-02-19,0001166856,director,30000.0,36.74,1102200.0
4977,AFL,0000004977-16-000255,2016-02-24,2016-02-22,0001531975,officer,4130.0,59.72,246643.6
1324404,CF,0001104659-16-099596,2016-02-24,2016-02-24,0001453096,officer,8000.0,31.31,250480.0
1324404,CF,0001104659-16-099514,2016-02-24,2016-02-23,0001396130,officer,25000.0,32.76,819000.0
1285785,MOS,0001243786-16-000219,2016-02-24,2016-02-22,0001453221,officer,3000.0,24.98,74940.0
766704,WELL,0001209191-16-101707,2016-02-24,2016-02-23,0001215328,officer,33150.0,61.19,2028448.5
812074,OI,0001225208-16-028067,2016-02-25,2016-02-24,0001192492,director,2500.0,14.88,37200.0
100885,UNP,0000100885-16-000284,2016-02-25,2016-02-25,0001369941,director,1000.0,78.98,78980.0
350698,AN,0000350698-16-000286,2016-02-26,2016-02-25,0001607429,director,500.0,51.73,25865.0
1521332,APTV,0001209191-16-102720,2016-02-26,2016-02-24,0001078978,director,4800.0,62.5,300000.0
354950,HD,0001209191-16-103076,2016-02-26,2016-02-24,0001164027,director,40000.0,124.73,4989200.0
732712,VZ,0001611593-16-000379,2016-02-26,2016-02-24,0001621597,officer,800.0,50.75,40600.0
1620546,BXLT,0000899243-16-014704,2016-02-29,2016-02-25,0001321238,director,5900.0,39.17,231103.0
49196,HBAN,0001225208-16-028491,2016-02-29,2016-02-26,0001380809,director,3000.0,8.96,26880.0
877890,CTXS,0000877890-16-000186,2016-03-01,2016-02-26,0001658058,officer,4.0,71.6,286.4
920522,ESS,0000920522-16-000099,2016-03-01,2015-02-25,0001194679,director,722.0,223.82,161598.04
1567892,MNK,0001445064-16-000209,2016-03-01,2016-02-26,0001578367,officer,900.0,69.52,62568.0
1567892,MNK,0001445064-16-000209,2016-03-01,2016-02-26,0001578367,officer,500.0,70.3,35150.0
898173,ORLY,0000898173-16-000282,2016-03-01,2016-02-19,0001642501,officer,100.0,250.0,25000.0
1324404,CF,0001104659-16-101849,2016-03-02,2016-03-01,0001620412,director,3000.0,36.25,108750.0
49196,HBAN,0001225208-16-028938,2016-03-02,2016-03-02,0001213991,officer,3000.0,9.28,27840.0
49196,HBAN,0001225208-16-028938,2016-03-02,2016-03-02,0001213991,officer,6100.0,9.27,56547.0
49196,HBAN,0001225208-16-028938,2016-03-02,2016-03-02,0001213991,officer,900.0,9.28,8352.0
60667,LOW,0000060667-16-000244,2016-03-02,2016-03-01,0001056610,director,1500.0,67.31,100965.0
794367,M,0000794367-16-000188,2016-03-02,2016-03-02,0001457264,officer,200.0,43.8,8760.0
794367,M,0000794367-16-000188,2016-03-02,2016-03-02,0001457264,officer,24800.0,43.81,1086488.0
812074,OI,0001225208-16-028979,2016-03-02,2016-02-29,0001663388,officer,1500.0,15.17,22755.0
1047862,ED,0001047862-16-000247,2016-03-03,2016-02-29,0001463822,officer,30.99,71.7,2221.98
1047862,ED,0001047862-16-000246,2016-03-03,2016-02-29,0001564677,officer,32.29,71.7,2315.19
1047862,ED,0001047862-16-000245,2016-03-03,2016-02-29,0001286156,officer,32.28,71.7,2314.48
1047862,ED,0001047862-16-000244,2016-03-03,2016-02-29,0001358393,officer,30.99,71.7,2221.98
1047862,ED,0001047862-16-000243,2016-03-03,2016-02-29,0001592315,officer,32.29,71.7,2315.19
